,TEAM,TEAM A,TEAM B,TEAM C,TOTAL TIME,POSS.,PACE,PACE PCTL,NET,NET PCTL,OE,OE PCTL,DE,DE PCTL,eFG%,eFG% PCTL,3PTrate,3PTrate PCTL,TOrate,TOrate PCTL,OREB%,OREB% PCTL,FTrate,FTrate PCTL,Opp eFG%,Opp eFG% PCTL,Opp 3PTrate,Opp 3PTrate PCTL,Opp TOrate,Opp TOrate PCTL,Opp OREB%,Opp OREB% PCTL,Opp FTrate,Opp FTrate PCTL
15,DAVIDSON,ALDRIDGE.PEYTON,MAGARITY.WILL,PRITCHETT.KISHAWN,229:19,391.08,66.3651,0.1,0.0534,0.73,1.0458,0.55,0.9924,0.86,0.5015,0.43,0.4154,0.78,0.1713,0.75,0.2449,0.14,0.3292,0.45,0.4441,0.99,0.2765,0.99,0.1383,0.01,0.2896,0.45,0.2794,0.87
16,DAVIDSON,ALDRIDGE.PEYTON,GUDMUNDSSON.JONAX,WATKINS.JORDAN,222:49,372.6,67.8126,0.29,0.0528,0.73,1.0709,0.69,1.0181,0.68,0.4749,0.1,0.5016,0.98,0.1476,0.97,0.2524,0.19,0.3605,0.72,0.5159,0.39,0.3408,0.82,0.1947,0.69,0.2589,0.83,0.3121,0.64
17,DAVIDSON,ALDRIDGE.PEYTON,PRITCHETT.KISHAWN,REIGEL.RUSTY,190:35,330.44,68.9516,0.42,0.1208,0.92,1.1621,0.98,1.0413,0.47,0.5634,0.95,0.4203,0.79,0.1513,0.95,0.2381,0.12,0.3659,0.76,0.4744,0.91,0.2662,0.99,0.1232,0.01,0.2652,0.78,0.3072,0.68
18,DAVIDSON,ALDRIDGE.PEYTON,GIBBS.JACK,MCAULIFFE.ANDREW,176:37,298.2,69.0227,0.43,0.0158,0.59,0.9893,0.2,0.9735,0.93,0.5161,0.6,0.4355,0.85,0.1979,0.23,0.2171,0.04,0.2218,0.01,0.4536,0.98,0.3145,0.95,0.1876,0.57,0.2638,0.8,0.4234,0.06
19,DAVIDSON,GUDMUNDSSON.JONAX,MAGARITY.WILL,PRITCHETT.KISHAWN,174:50,293.56,67.2828,0.22,0.0761,0.78,1.0185,0.34,0.9424,0.98,0.5,0.42,0.4256,0.81,0.1839,0.51,0.2431,0.13,0.3058,0.26,0.4323,0.99,0.282,0.99,0.1576,0.1,0.2881,0.48,0.2632,0.92
20,DAVIDSON,GIBBS.JACK,GUDMUNDSSON.JONAX,WATKINS.JORDAN,163:34,275.72,67.7153,0.28,0.0778,0.78,1.0881,0.78,1.0103,0.73,0.4957,0.36,0.487,0.98,0.1596,0.9,0.2552,0.22,0.3826,0.84,0.5198,0.34,0.3789,0.43,0.2064,0.87,0.2571,0.84,0.2819,0.86
21,DAVIDSON,ALDRIDGE.PEYTON,REIGEL.RUSTY,WATKINS.JORDAN,163:20,276.92,69.0061,0.43,-0.0151,0.43,1.0147,0.32,1.0298,0.58,0.4871,0.23,0.4421,0.87,0.1733,0.7,0.2345,0.1,0.2918,0.16,0.4876,0.82,0.3347,0.86,0.1681,0.23,0.2795,0.6,0.3802,0.22
22,DAVIDSON,ALDRIDGE.PEYTON,MAGARITY.WILL,WATKINS.JORDAN,160:26,268.2,66.745,0.15,-0.1105,0.13,0.9732,0.13,1.0837,0.22,0.4434,0.02,0.4842,0.98,0.1641,0.87,0.2207,0.04,0.362,0.73,0.5021,0.59,0.3487,0.75,0.1355,0.01,0.2774,0.62,0.3319,0.51
23,DAVIDSON,GIBBS.JACK,PRITCHETT.KISHAWN,REIGEL.RUSTY,153:38,270.6,69.8144,0.58,0.0829,0.82,1.1456,0.96,1.0627,0.32,0.55,0.93,0.4136,0.77,0.1589,0.91,0.237,0.11,0.4091,0.93,0.52,0.34,0.3022,0.98,0.1518,0.06,0.2385,0.94,0.2978,0.76
24,DAVIDSON,ALDRIDGE.PEYTON,EKWU.NATHAN,GIBBS.JACK,152:27,255.6,68.1632,0.33,0.2095,0.98,1.1659,0.98,0.9564,0.96,0.5764,0.98,0.463,0.94,0.1761,0.63,0.2881,0.51,0.3009,0.21,0.4543,0.98,0.3333,0.87,0.1638,0.16,0.223,0.98,0.347,0.38
25,DAVIDSON,GIBBS.JACK,MAGARITY.WILL,WATKINS.JORDAN,146:15,242.8,65.8301,0.07,-0.1718,0.03,0.9596,0.07,1.1314,0.04,0.447,0.02,0.5,0.98,0.1689,0.8,0.2061,0.02,0.3535,0.67,0.5134,0.43,0.3571,0.66,0.1388,0.01,0.3139,0.17,0.2411,0.98
26,DAVIDSON,GIBBS.JACK,GUDMUNDSSON.JONAX,MCAULIFFE.ANDREW,141:44,237.68,68.8227,0.41,-0.0531,0.29,1.0013,0.26,1.0545,0.38,0.5202,0.65,0.399,0.69,0.202,0.18,0.2417,0.13,0.2374,0.01,0.4975,0.67,0.325,0.91,0.1697,0.25,0.2562,0.85,0.415,0.09
27,DAVIDSON,ALDRIDGE.PEYTON,GUDMUNDSSON.JONAX,MCAULIFFE.ANDREW,136:50,230.24,69.0353,0.43,0.0054,0.54,1.038,0.5,1.0326,0.55,0.5391,0.84,0.4271,0.82,0.1911,0.34,0.2281,0.08,0.2396,0.01,0.4922,0.74,0.3229,0.92,0.1756,0.34,0.2521,0.88,0.4167,0.08
