,TEAM,TEAM A,TEAM B,TEAM C,TOTAL TIME,POSS.,PACE,PACE PCTL,NET,NET PCTL,OE,OE PCTL,DE,DE PCTL,eFG%,eFG% PCTL,3PTrate,3PTrate PCTL,TOrate,TOrate PCTL,OREB%,OREB% PCTL,FTrate,FTrate PCTL,Opp eFG%,Opp eFG% PCTL,Opp 3PTrate,Opp 3PTrate PCTL,Opp TOrate,Opp TOrate PCTL,Opp OREB%,Opp OREB% PCTL,Opp FTrate,Opp FTrate PCTL
22,DEPAUL,CAIN.ELI,COLEMAN-LANDS.JALEN,GAGE.DEVIN,141:24,248.92,70.7177,0.71,0.1031,0.86,1.0365,0.49,0.9333,0.99,0.5,0.42,0.4095,0.75,0.1768,0.63,0.2612,0.27,0.3238,0.4,0.4803,0.88,0.4384,0.05,0.2283,0.98,0.2692,0.74,0.2759,0.87
23,DEPAUL,REED.PAUL,SHREINER.LYRIK,STRUS.MAX,140:39,249.08,70.1657,0.63,0.111,0.89,1.1603,0.98,1.0492,0.41,0.5459,0.89,0.3092,0.1,0.1887,0.39,0.3565,0.97,0.3961,0.89,0.4929,0.74,0.4313,0.08,0.1611,0.13,0.2578,0.84,0.2701,0.9
24,DEPAUL,CAIN.ELI,OLUJOBI.FEMI,SHREINER.LYRIK,134:44,238.44,69.6478,0.54,-0.0204,0.39,1.0401,0.52,1.0605,0.33,0.5188,0.63,0.3226,0.15,0.2265,0.02,0.307,0.7,0.4086,0.93,0.5075,0.52,0.4422,0.04,0.149,0.04,0.2377,0.94,0.2764,0.87
25,DEPAUL,BUTZ.JAYLEN,CAIN.ELI,SHREINER.LYRIK,132:03,221.6,67.6909,0.28,0.0066,0.54,0.9792,0.15,0.9726,0.93,0.5029,0.43,0.3526,0.34,0.2166,0.05,0.2456,0.15,0.3757,0.81,0.4503,0.98,0.4031,0.22,0.1821,0.48,0.28,0.6,0.3351,0.47
26,DEPAUL,COLEMAN-LANDS.JALEN,GAGE.DEVIN,STRUS.MAX,129:01,237.4,73.4326,0.93,-0.0176,0.43,0.9941,0.23,1.0117,0.73,0.4924,0.31,0.4141,0.78,0.1769,0.63,0.2339,0.09,0.303,0.23,0.5253,0.26,0.4697,0.01,0.1947,0.69,0.2373,0.94,0.2323,0.99
27,DEPAUL,CAIN.ELI,REED.PAUL,SHREINER.LYRIK,126:04,212.88,66.9841,0.17,0.162,0.97,1.0945,0.82,0.9325,0.99,0.5206,0.65,0.3353,0.21,0.202,0.18,0.3269,0.84,0.4529,0.99,0.4341,0.99,0.4121,0.16,0.1626,0.14,0.2414,0.93,0.2637,0.92
28,DEPAUL,CAIN.ELI,COLEMAN-LANDS.JALEN,OLUJOBI.FEMI,125:03,219.24,69.408,0.5,0.2414,0.99,1.1129,0.89,0.8716,0.99,0.508,0.5,0.3904,0.62,0.1779,0.62,0.3423,0.93,0.3797,0.83,0.448,0.98,0.4509,0.02,0.2563,0.99,0.2941,0.39,0.2832,0.85
29,DEPAUL,COLEMAN-LANDS.JALEN,OLUJOBI.FEMI,STRUS.MAX,114:36,208.6,72.2737,0.86,0.1044,0.86,1.1026,0.84,0.9982,0.82,0.52,0.65,0.3886,0.61,0.1822,0.53,0.3235,0.83,0.3714,0.79,0.5181,0.35,0.488,0.01,0.2262,0.98,0.2718,0.71,0.2651,0.91
30,DEPAUL,BUTZ.JAYLEN,GAGE.DEVIN,OLUJOBI.FEMI,114:34,190.96,66.6947,0.15,-0.0322,0.34,1.1835,0.99,1.2156,0.01,0.5473,0.91,0.2899,0.06,0.1623,0.89,0.35,0.96,0.3491,0.63,0.5884,0.01,0.4817,0.01,0.1427,0.01,0.2737,0.69,0.3354,0.47
31,DEPAUL,GAGE.DEVIN,SHREINER.LYRIK,STRUS.MAX,113:35,200.44,71.7522,0.83,-0.1279,0.1,1.0577,0.63,1.1856,0.01,0.5176,0.61,0.3176,0.12,0.1946,0.27,0.3131,0.75,0.3,0.21,0.576,0.01,0.4386,0.05,0.1561,0.09,0.25,0.89,0.345,0.39
32,DEPAUL,BUTZ.JAYLEN,CAIN.ELI,COLEMAN-LANDS.JALEN,112:20,185.8,68.3857,0.36,0.1113,0.89,0.9634,0.09,0.8521,0.99,0.4783,0.13,0.4534,0.91,0.183,0.53,0.2613,0.27,0.2795,0.09,0.4675,0.95,0.4286,0.09,0.2333,0.99,0.2041,0.99,0.2532,0.95
33,DEPAUL,GAGE.DEVIN,OLUJOBI.FEMI,SHREINER.LYRIK,103:47,182.68,71.5184,0.82,-0.1773,0.03,1.0455,0.55,1.2228,0.01,0.5,0.42,0.3145,0.11,0.1587,0.91,0.2708,0.34,0.2956,0.18,0.5924,0.01,0.4395,0.04,0.1401,0.01,0.2529,0.88,0.3567,0.34
34,DEPAUL,COLEMAN-LANDS.JALEN,GAGE.DEVIN,OLUJOBI.FEMI,100:49,189.96,73.912,0.95,-0.0159,0.43,1.0476,0.55,1.0635,0.31,0.4844,0.19,0.4,0.71,0.1737,0.7,0.2929,0.54,0.3688,0.78,0.5464,0.1,0.4834,0.01,0.206,0.87,0.2857,0.52,0.2649,0.92
